e707f8d1-3699-4778-b158-04197f775862,,,,,,,,,,,,,,,,,,
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,P1R2,,,,F,,,,P2L2,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,,,,,,,,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
